file_name,streetview_id,streetview,date,Time,Date_and_time,Camera_manufacturer_and_model,Camera_manufacturer,latitude,longitude,altitude,GPS_date_time,Track_ID,ID,Distance,Direction,heading
gopro,413,GSAC0600.JPG,2022:08:13,13:26:36,2022:08:13 13:26:36,GoPro GoPro Max,GoPro,28.363802,75.588829,249.69,2022:08:13 7:56:30.00,413,2592,5.258657971,W,260.2664185
gopro,414,GSAC0601.JPG,2022:08:13,13:26:38,2022:08:13 13:26:38,GoPro GoPro Max,GoPro,28.363794,75.588776,249.52,2022:08:13 7:56:32.00,414,2593,4.922247689,SW,230.7890625
gopro,415,GSAC0609.JPG,2022:08:13,13:26:54,2022:08:13 13:26:54,GoPro GoPro Max,GoPro,28.36322,75.588814,247.66,2022:08:13 7:56:48.00,415,2601,6.824125493,S,186.5830231
gopro,416,GSAC0610.JPG,2022:08:13,13:26:56,2022:08:13 13:26:56,GoPro GoPro Max,GoPro,28.363159,75.588806,247.92,2022:08:13 7:56:50.00,416,2602,6.718946156,S,167.3895874
gopro,417,GSAC0611.JPG,2022:08:13,13:26:58,2022:08:13 13:26:58,GoPro GoPro Max,GoPro,28.3631,75.588821,248.16,2022:08:13 7:56:52.00,417,2603,8.153146637,S,168.9356842
gopro,418,GSAC0612.JPG,2022:08:13,13:27:00,2022:08:13 13:27:00,GoPro GoPro Max,GoPro,28.363028,75.588837,247.41,2022:08:13 7:56:54.00,418,2604,13.19570296,S,170.1859436
gopro,419,GSAC0613.JPG,2022:08:13,13:27:02,2022:08:13 13:27:02,GoPro GoPro Max,GoPro,28.362911,75.58886,246.99,2022:08:13 7:56:56.00,419,2605,13.72789935,S,170.9834442
gopro,420,GSAC0614.JPG,2022:08:13,13:27:04,2022:08:13 13:27:04,GoPro GoPro Max,GoPro,28.362789,75.588882,246.73,2022:08:13 7:56:58.00,420,2606,12.765454,S,172.9594574
gopro,421,GSAC0615.JPG,2022:08:13,13:27:06,2022:08:13 13:27:06,GoPro GoPro Max,GoPro,28.362675,75.588898,246.44,2022:08:13 7:57:0.00,421,2607,13.74356558,S,170.5807648
gopro,422,GSAC0616.JPG,2022:08:13,13:27:08,2022:08:13 13:27:08,GoPro GoPro Max,GoPro,28.362553,75.588921,246.59,2022:08:13 7:57:2.00,422,2608,13.72790048,S,170.9834137
gopro,423,GSAC0617.JPG,2022:08:13,13:27:10,2022:08:13 13:27:10,GoPro GoPro Max,GoPro,28.362431,75.588943,246.4,2022:08:13 7:57:4.00,423,2609,13.74356643,S,170.5807495
gopro,424,GSAC0618.JPG,2022:08:13,13:27:12,2022:08:13 13:27:12,GoPro GoPro Max,GoPro,28.362309,75.588966,245.65,2022:08:13 7:57:6.00,424,2610,13.96288409,S,170.7299957
gopro,425,GSAC0619.JPG,2022:08:13,13:27:14,2022:08:13 13:27:14,GoPro GoPro Max,GoPro,28.362185,75.588989,245.52,2022:08:13 7:57:8.00,425,2611,13.63394449,S,170.5042877
gopro,426,GSAC0620.JPG,2022:08:13,13:27:16,2022:08:13 13:27:16,GoPro GoPro Max,GoPro,28.362064,75.589012,245.55,2022:08:13 7:57:10.00,426,2612,13.52434677,S,170.4266052
gopro,427,GSAC0621.JPG,2022:08:13,13:27:18,2022:08:13 13:27:18,GoPro GoPro Max,GoPro,28.361944,75.589035,244.82,2022:08:13 7:57:12.00,427,2613,14.52161094,S,174.2023773
gopro,428,GSAC0622.JPG,2022:08:13,13:27:20,2022:08:13 13:27:20,GoPro GoPro Max,GoPro,28.361814,75.58905,245.35,2022:08:13 7:57:14.00,428,2614,13.74356857,S,170.5806885
gopro,429,GSAC0623.JPG,2022:08:13,13:27:22,2022:08:13 13:27:22,GoPro GoPro Max,GoPro,28.361692,75.589073,245.37,2022:08:13 7:57:16.00,429,2615,14.29203288,S,170.9452515
gopro,430,GSAC0624.JPG,2022:08:13,13:27:24,2022:08:13 13:27:24,GoPro GoPro Max,GoPro,28.361565,75.589096,245.44,2022:08:13 7:57:18.00,430,2616,14.40179235,S,171.0148163
gopro,431,GSAC0625.JPG,2022:08:13,13:27:26,2022:08:13 13:27:26,GoPro GoPro Max,GoPro,28.361437,75.589119,245.88,2022:08:13 7:57:20.00,431,2617,12.9767501,S,170.0185089
gopro,432,GSAC0626.JPG,2022:08:13,13:27:28,2022:08:13 13:27:28,GoPro GoPro Max,GoPro,28.361322,75.589142,245.8,2022:08:13 7:57:22.00,432,2618,12.75383903,S,173.3953857
gopro,433,GSAC0627.JPG,2022:08:13,13:27:30,2022:08:13 13:27:30,GoPro GoPro Max,GoPro,28.361208,75.589157,245.74,2022:08:13 7:57:24.00,433,2619,13.52434979,S,170.4265289
gopro,434,GSAC0628.JPG,2022:08:13,13:27:32,2022:08:13 13:27:32,GoPro GoPro Max,GoPro,28.361088,75.58918,245.76,2022:08:13 7:57:26.00,434,2620,12.7579072,S,169.845459
gopro,435,GSAC0629.JPG,2022:08:13,13:27:34,2022:08:13 13:27:34,GoPro GoPro Max,GoPro,28.360975,75.589203,244.87,2022:08:13 7:57:28.00,435,2621,12.10212359,S,169.2888794
gopro,436,GSAC0630.JPG,2022:08:13,13:27:36,2022:08:13 13:27:36,GoPro GoPro Max,GoPro,28.360868,75.589226,244.97,2022:08:13 7:57:30.00,436,2622,10.87928187,S,172.250885
gopro,437,GSAC0631.JPG,2022:08:13,13:27:38,2022:08:13 13:27:38,GoPro GoPro Max,GoPro,28.360771,75.589241,245.17,2022:08:13 7:57:32.00,437,2623,8.311727458,S,164.2991791
gopro,438,GSAC0632.JPG,2022:08:13,13:27:40,2022:08:13 13:27:40,GoPro GoPro Max,GoPro,28.360699,75.589264,244.84,2022:08:13 7:57:34.00,438,2624,6.826910072,S,160.7632904
gopro,439,GSAC0633.JPG,2022:08:13,13:27:42,2022:08:13 13:27:42,GoPro GoPro Max,GoPro,28.360641,75.589287,245.14,2022:08:13 7:57:36.00,439,2625,5.874884137,SE,130.0283966
gopro,440,GSAC0651.JPG,2022:08:13,13:28:18,2022:08:13 13:28:18,GoPro GoPro Max,GoPro,28.360855,75.591034,252.23,2022:08:13 7:58:12.00,440,2643,6.931933539,N,18.93403625
gopro,441,GSAC0652.JPG,2022:08:13,13:28:20,2022:08:13 13:28:20,GoPro GoPro Max,GoPro,28.360914,75.591057,251.73,2022:08:13 7:58:14.00,441,2644,6.603375438,N,353.1957397
gopro,442,GSAC0653.JPG,2022:08:13,13:28:22,2022:08:13 13:28:22,GoPro GoPro Max,GoPro,28.360973,75.591049,251.83,2022:08:13 7:58:16.00,442,2645,6.813608319,N,354.2337952
gopro,443,GSAC0654.JPG,2022:08:13,13:28:24,2022:08:13 13:28:24,GoPro GoPro Max,GoPro,28.361034,75.591042,251.71,2022:08:13 7:58:18.00,443,2646,10.03254973,N,355.5274353
gopro,444,GSAC0655.JPG,2022:08:13,13:28:26,2022:08:13 13:28:26,GoPro GoPro Max,GoPro,28.361124,75.591034,251.93,2022:08:13 7:58:20.00,444,2647,11.9814028,N,352.9674988
gopro,445,GSAC0656.JPG,2022:08:13,13:28:28,2022:08:13 13:28:28,GoPro GoPro Max,GoPro,28.361231,75.591019,251.85,2022:08:13 7:58:22.00,445,2648,13.30522947,N,350.2673645
gopro,446,GSAC0657.JPG,2022:08:13,13:28:30,2022:08:13 13:28:30,GoPro GoPro Max,GoPro,28.361349,75.590996,251.5,2022:08:13 7:58:24.00,446,2649,12.1021217,N,349.2889099
gopro,447,GSAC0658.JPG,2022:08:13,13:28:32,2022:08:13 13:28:32,GoPro GoPro Max,GoPro,28.361456,75.590973,251.51,2022:08:13 7:58:26.00,447,2650,11.88379901,N,349.0897522
gopro,448,GSAC0659.JPG,2022:08:13,13:28:34,2022:08:13 13:28:34,GoPro GoPro Max,GoPro,28.361561,75.59095,252.29,2022:08:13 7:58:28.00,448,2651,10.5866126,N,355.7619934
gopro,449,GSAC0660.JPG,2022:08:13,13:28:36,2022:08:13 13:28:36,GoPro GoPro Max,GoPro,28.361656,75.590942,254.97,2022:08:13 7:58:30.00,449,2652,10.46893716,N,356.2507935
gopro,450,GSAC0661.JPG,2022:08:13,13:28:38,2022:08:13 13:28:38,GoPro GoPro Max,GoPro,28.36175,75.590935,254.56,2022:08:13 7:58:32.00,450,2653,8.482288472,N,354.7079163
gopro,451,GSAC0662.JPG,2022:08:13,13:28:40,2022:08:13 13:28:40,GoPro GoPro Max,GoPro,28.361826,75.590927,253.83,2022:08:13 7:58:34.00,451,2654,7.265907639,N,6.18123436
gopro,452,GSAC0663.JPG,2022:08:13,13:28:42,2022:08:13 13:28:42,GoPro GoPro Max,GoPro,28.361891,75.590935,253.16,2022:08:13 7:58:36.00,452,2655,6.324353381,NE,45.34056854
gopro,453,GSAC0664.JPG,2022:08:13,13:28:44,2022:08:13 13:28:44,GoPro GoPro Max,GoPro,28.361931,75.590981,252.88,2022:08:13 7:58:38.00,453,2656,6.695296511,E,83.32767487
gopro,454,GSAC0665.JPG,2022:08:13,13:28:46,2022:08:13 13:28:46,GoPro GoPro Max,GoPro,28.361938,75.591049,253.28,2022:08:13 7:58:40.00,454,2657,8.996988871,E,90
gopro,455,GSAC0666.JPG,2022:08:13,13:28:48,2022:08:13 13:28:48,GoPro GoPro Max,GoPro,28.361938,75.591141,253.51,2022:08:13 7:58:42.00,455,2658,8.899889447,E,90.71547699
gopro,456,GSAC0667.JPG,2022:08:13,13:28:50,2022:08:13 13:28:50,GoPro GoPro Max,GoPro,28.361937,75.591232,253.79,2022:08:13 7:58:44.00,456,2659,8.340718809,E,80.02523041
gopro,457,GSAC0668.JPG,2022:08:13,13:28:52,2022:08:13 13:28:52,GoPro GoPro Max,GoPro,28.36195,75.591316,253.08,2022:08:13 7:58:46.00,457,2660,5.969533381,E,87.86618805
gopro,458,GSAC0669.JPG,2022:08:13,13:28:54,2022:08:13 13:28:54,GoPro GoPro Max,GoPro,28.361952,75.591377,252.1,2022:08:13 7:58:48.00,458,2661,3.039730721,E,94.1932373
gopro,459,GSAC0670.JPG,2022:08:13,13:28:56,2022:08:13 13:28:56,GoPro GoPro Max,GoPro,28.36195,75.591408,251.27,2022:08:13 7:58:50.00,459,2662,0.813307393,W,285.8599854
gopro,460,GSAC0683.JPG,2022:08:13,13:29:22,2022:08:13 13:29:22,GoPro GoPro Max,GoPro,28.362,75.590912,247.39,2022:08:13 7:59:16.00,460,2675,8.134947959,N,349.6115723
gopro,461,GSAC0684.JPG,2022:08:13,13:29:24,2022:08:13 13:29:24,GoPro GoPro Max,GoPro,28.362072,75.590897,247.18,2022:08:13 7:59:18.00,461,2676,11.77343547,N,352.362793
gopro,462,GSAC0685.JPG,2022:08:13,13:29:26,2022:08:13 13:29:26,GoPro GoPro Max,GoPro,28.362177,75.590881,247.16,2022:08:13 7:59:20.00,462,2677,11.76083797,N,352.8349915
gopro,463,GSAC0686.JPG,2022:08:13,13:29:28,2022:08:13 13:29:28,GoPro GoPro Max,GoPro,28.362282,75.590866,247.63,2022:08:13 7:59:22.00,463,2678,12.3205814,N,349.4811096
gopro,464,GSAC0687.JPG,2022:08:13,13:29:30,2022:08:13 13:29:30,GoPro GoPro Max,GoPro,28.362391,75.590843,247.95,2022:08:13 7:59:24.00,464,2679,12.64852453,N,349.7568359
gopro,465,GSAC0688.JPG,2022:08:13,13:29:32,2022:08:13 13:29:32,GoPro GoPro Max,GoPro,28.362503,75.59082,248.29,2022:08:13 7:59:26.00,465,2680,12.75790149,N,349.8456116
gopro,466,GSAC0689.JPG,2022:08:13,13:29:34,2022:08:13 13:29:34,GoPro GoPro Max,GoPro,28.362616,75.590797,248.65,2022:08:13 7:59:28.00,466,2681,12.19369745,N,349.837616
gopro,467,GSAC0690.JPG,2022:08:13,13:29:36,2022:08:13 13:29:36,GoPro GoPro Max,GoPro,28.362724,75.590775,248.74,2022:08:13 7:59:30.00,467,2682,11.47343568,N,356.0901184
gopro,468,GSAC0691.JPG,2022:08:13,13:29:38,2022:08:13 13:29:38,GoPro GoPro Max,GoPro,28.362827,75.590767,249.03,2022:08:13 7:59:32.00,468,2683,10.6642394,N,343.4845276
gopro,469,GSAC0692.JPG,2022:08:13,13:29:40,2022:08:13 13:29:40,GoPro GoPro Max,GoPro,28.362919,75.590736,249.53,2022:08:13 7:59:34.00,469,2684,10.21896246,N,351.7469482
gopro,470,GSAC0693.JPG,2022:08:13,13:29:42,2022:08:13 13:29:42,GoPro GoPro Max,GoPro,28.36301,75.590721,249.72,2022:08:13 7:59:36.00,470,2685,6.261000789,N,353.7230225
gopro,471,GSAC0694.JPG,2022:08:13,13:29:44,2022:08:13 13:29:44,GoPro GoPro Max,GoPro,28.363066,75.590714,250.29,2022:08:13 7:59:38.00,471,2686,4.00079947,N,353.7230225
gopro,472,GSAC0698.JPG,2022:08:13,13:29:52,2022:08:13 13:29:52,GoPro GoPro Max,GoPro,28.363104,75.590706,250.6,2022:08:13 7:59:46.00,472,2690,0.222266637,S,353.7230225
gopro,473,GSAC0702.JPG,2022:08:13,13:30:00,2022:08:13 13:30:00,GoPro GoPro Max,GoPro,28.363138,75.590698,250.78,2022:08:13 7:59:54.00,473,2694,5.598672963,N,352.9769287
gopro,474,GSAC0703.JPG,2022:08:13,13:30:02,2022:08:13 13:30:02,GoPro GoPro Max,GoPro,28.363188,75.590691,253.02,2022:08:13 7:59:56.00,474,2695,6.603373452,N,353.1958923
gopro,475,GSAC0704.JPG,2022:08:13,13:30:04,2022:08:13 13:30:04,GoPro GoPro Max,GoPro,28.363247,75.590683,256.6,2022:08:13 7:59:58.00,475,2696,7.044972684,N,353.6242065
gopro,476,GSAC0705.JPG,2022:08:13,13:30:06,2022:08:13 13:30:06,GoPro GoPro Max,GoPro,28.36331,75.590675,258.61,2022:08:13 8:0:0.00,476,2697,5.789196471,NW,337.1375732
gopro,477,GSAC0706.JPG,2022:08:13,13:30:08,2022:08:13 13:30:08,GoPro GoPro Max,GoPro,28.363358,75.590652,260.76,2022:08:13 8:0:2.00,477,2698,6.936020071,N,347.7904663
gopro,478,GSAC0707.JPG,2022:08:13,13:30:10,2022:08:13 13:30:10,GoPro GoPro Max,GoPro,28.363419,75.590637,259.11,2022:08:13 8:0:4.00,478,2699,6.624437916,NE,27.23437309
gopro,479,GSAC0708.JPG,2022:08:13,13:30:12,2022:08:13 13:30:12,GoPro GoPro Max,GoPro,28.363472,75.590668,258.84,2022:08:13 8:0:6.00,479,2700,6.327991138,E,70.50762177
gopro,480,GSAC0709.JPG,2022:08:13,13:30:14,2022:08:13 13:30:14,GoPro GoPro Max,GoPro,28.363491,75.590729,259.66,2022:08:13 8:0:8.00,480,2701,6.58057895,NE,65.02632141
gopro,481,GSAC0710.JPG,2022:08:13,13:30:16,2022:08:13 13:30:16,GoPro GoPro Max,GoPro,28.363516,75.59079,259.08,2022:08:13 8:0:10.00,481,2702,6.501165414,NE,34.86214447
gopro,482,GSAC0711.JPG,2022:08:13,13:30:18,2022:08:13 13:30:18,GoPro GoPro Max,GoPro,28.363564,75.590828,259.32,2022:08:13 8:0:12.00,482,2703,7.376403206,N,353.9118042
gopro,483,GSAC0712.JPG,2022:08:13,13:30:20,2022:08:13 13:30:20,GoPro GoPro Max,GoPro,28.36363,75.59082,260.17,2022:08:13 8:0:14.00,483,2704,9.602337408,N,346.4534302
gopro,484,GSAC0713.JPG,2022:08:13,13:30:22,2022:08:13 13:30:22,GoPro GoPro Max,GoPro,28.363714,75.590797,260.79,2022:08:13 8:0:16.00,484,2705,11.5403376,N,352.6974792
gopro,485,GSAC0714.JPG,2022:08:13,13:30:24,2022:08:13 13:30:24,GoPro GoPro Max,GoPro,28.363817,75.590782,259.51,2022:08:13 8:0:18.00,485,2706,9.669377623,N,351.274353
gopro,486,GSAC0715.JPG,2022:08:13,13:30:26,2022:08:13 13:30:26,GoPro GoPro Max,GoPro,28.363903,75.590767,259.03,2022:08:13 8:0:20.00,486,2707,6.603372828,N,6.804077148
gopro,487,GSAC0716.JPG,2022:08:13,13:30:28,2022:08:13 13:30:28,GoPro GoPro Max,GoPro,28.363962,75.590775,258.65,2022:08:13 8:0:22.00,487,2708,3.141790597,NE,27.8326416
gopro,488,GSAC0718.JPG,2022:08:13,13:30:32,2022:08:13 13:30:32,GoPro GoPro Max,GoPro,28.363989,75.59079,257.28,2022:08:13 8:0:26.00,488,2710,0.899807067,NW,299.6059265
gopro,489,GSAC0720.JPG,2022:08:13,13:30:36,2022:08:13 13:30:36,GoPro GoPro Max,GoPro,28.364,75.590782,255.42,2022:08:13 8:0:30.00,489,2712,0.955624081,NW,314.2478638
gopro,490,GSAC0723.JPG,2022:08:13,13:30:42,2022:08:13 13:30:42,GoPro GoPro Max,GoPro,28.364014,75.590775,253.66,2022:08:13 8:0:36.00,490,2715,0.899806933,SW,240.3940735
gopro,491,GSAC0724.JPG,2022:08:13,13:30:44,2022:08:13 13:30:44,GoPro GoPro Max,GoPro,28.36401,75.590767,253.2,2022:08:13 8:0:38.00,491,2716,1.642953631,SW,208.4358063
gopro,492,GSAC0725.JPG,2022:08:13,13:30:46,2022:08:13 13:30:46,GoPro GoPro Max,GoPro,28.363997,75.590759,252.82,2022:08:13 8:0:40.00,492,2717,2.305096704,SW,219.5209503
gopro,493,GSAC0726.JPG,2022:08:13,13:30:48,2022:08:13 13:30:48,GoPro GoPro Max,GoPro,28.363981,75.590744,252.48,2022:08:13 8:0:42.00,493,2718,2.379936705,W,250.9210052
gopro,494,GSAC0727.JPG,2022:08:13,13:30:50,2022:08:13 13:30:50,GoPro GoPro Max,GoPro,28.363974,75.590721,252.44,2022:08:13 8:0:44.00,494,2719,1.532750476,W,253.1406555
gopro,495,GSAC0728.JPG,2022:08:13,13:30:52,2022:08:13 13:30:52,GoPro GoPro Max,GoPro,28.36397,75.590706,252.14,2022:08:13 8:0:46.00,495,2720,1.483616085,E,81.38384247
gopro,496,GSAC0730.JPG,2022:08:13,13:30:56,2022:08:13 13:30:56,GoPro GoPro Max,GoPro,28.363964,75.590744,252.19,2022:08:13 8:0:50.00,496,2722,3.404760794,SE,138.6539154
gopro,497,GSAC0731.JPG,2022:08:13,13:30:58,2022:08:13 13:30:58,GoPro GoPro Max,GoPro,28.363941,75.590767,252.21,2022:08:13 8:0:52.00,497,2723,7.153412172,S,168.167038
gopro,498,GSAC0736.JPG,2022:08:13,13:31:08,2022:08:13 13:31:08,GoPro GoPro Max,GoPro,28.363605,75.590782,250.05,2022:08:13 8:1:2.00,498,2728,7.085063851,W,249.8131561
gopro,499,GSAC0737.JPG,2022:08:13,13:31:10,2022:08:13 13:31:10,GoPro GoPro Max,GoPro,28.363583,75.590714,250.15,2022:08:13 8:1:4.00,499,2729,9.241314076,W,256.7919006
gopro,500,GSAC0738.JPG,2022:08:13,13:31:12,2022:08:13 13:31:12,GoPro GoPro Max,GoPro,28.363564,75.590622,250.53,2022:08:13 8:1:6.00,500,2730,9.805616934,W,260.8702393
gopro,501,GSAC0739.JPG,2022:08:13,13:31:14,2022:08:13 13:31:14,GoPro GoPro Max,GoPro,28.36355,75.590523,250.4,2022:08:13 8:1:8.00,501,2731,9.030422765,W,265.058075
gopro,502,GSAC0740.JPG,2022:08:13,13:31:16,2022:08:13 13:31:16,GoPro GoPro Max,GoPro,28.363543,75.590431,249.77,2022:08:13 8:1:10.00,502,2732,7.514812519,W,261.495575
gopro,503,GSAC0741.JPG,2022:08:13,13:31:18,2022:08:13 13:31:18,GoPro GoPro Max,GoPro,28.363533,75.590355,250.78,2022:08:13 8:1:12.00,503,2733,6.089276929,W,258.4187622
gopro,504,GSAC0742.JPG,2022:08:13,13:31:20,2022:08:13 13:31:20,GoPro GoPro Max,GoPro,28.363522,75.590294,250.65,2022:08:13 8:1:14.00,504,2734,1.532756455,W,253.1407166
gopro,505,GSAC0744.JPG,2022:08:13,13:31:24,2022:08:13 13:31:24,GoPro GoPro Max,GoPro,28.36352,75.590279,250.3,2022:08:13 8:1:18.00,505,2736,1.466878494,E,90
gopro,506,GSAC0759.JPG,2022:08:13,13:31:54,2022:08:13 13:31:54,GoPro GoPro Max,GoPro,28.363541,75.590569,250.68,2022:08:13 8:1:48.00,506,2751,7.279909777,SE,134.6057739
gopro,507,GSAC0760.JPG,2022:08:13,13:31:56,2022:08:13 13:31:56,GoPro GoPro Max,GoPro,28.363495,75.590622,250.64,2022:08:13 8:1:50.00,507,2752,7.591213883,SE,157.2651215
gopro,508,GSAC0933.JPG,2022:08:13,13:37:42,2022:08:13 13:37:42,GoPro GoPro Max,GoPro,28.360874,75.591728,247.6,2022:08:13 8:7:36.00,508,2925,5.18128367,SE,154.2710419
gopro,509,GSAC0934.JPG,2022:08:13,13:37:44,2022:08:13 13:37:44,GoPro GoPro Max,GoPro,28.360832,75.591751,248.16,2022:08:13 8:7:38.00,509,2926,5.501445726,S,188.1756897
gopro,510,GSAC0935.JPG,2022:08:13,13:37:46,2022:08:13 13:37:46,GoPro GoPro Max,GoPro,28.360783,75.591743,248.15,2022:08:13 8:7:40.00,510,2927,6.975031556,SW,227.9956665
gopro,511,GSAC0936.JPG,2022:08:13,13:37:48,2022:08:13 13:37:48,GoPro GoPro Max,GoPro,28.360741,75.59169,248.13,2022:08:13 8:7:42.00,511,2928,5.804027406,SW,230.8116608
gopro,512,GSAC0937.JPG,2022:08:13,13:37:50,2022:08:13 13:37:50,GoPro GoPro Max,GoPro,28.360708,75.591644,247.9,2022:08:13 8:7:44.00,512,2929,5.513063898,SW,212.1515503
gopro,513,GSAC0938.JPG,2022:08:13,13:37:52,2022:08:13 13:37:52,GoPro GoPro Max,GoPro,28.360666,75.591614,247.73,2022:08:13 8:7:46.00,513,2930,5.891779195,S,202.4430542
gopro,514,GSAC0939.JPG,2022:08:13,13:37:54,2022:08:13 13:37:54,GoPro GoPro Max,GoPro,28.360617,75.591591,247.67,2022:08:13 8:7:48.00,514,2931,2.461443268,S,161.4673767
